Title,Film,Year,Singer,Composer,Lyricist,Lyrics
hello i want to kill you javaanii jaaneman,namak halaal,1982,asha shashi kapoor,bappi lahiri,,	javaanii jaaneman hasiin dilarubaa mile to dil javaan nisaar ho gayaa	javaanii jaaneman hasiin dilarubaa mile to dil javaan nisaar ho gayaa	shikaarii kud yahaan shikaar ho gayaa ye kyaa sitam huaa ye kyaa julam huaa ye kyaa gazab huaa ye kaise kab huaa na jaanuun main na jaane vo o ho javaanii jaaneman	aaii duur se dekho dilarubaa kaisii tiruutiruutiruu khaaii bezubaan dil men chot ye kaisii are vo aa haa milii nazar are ye aahaah huaa asar nazarnazar se ye samaan badal gayaa chalaayaa tiir jo mujhii pe chal gayaa gazab huaa ye kyaa huaa ye kab huaa na jaanuun main	dil ye pyaar men kaise khotaa hai dekho aa haa o ho aa haa qaatil jaaneman kaise hotaa hai dekho are vo haa haa milaa sanam are ye haa haa huaa sitam vo dushmanejaanaan diladaar ho gayaa sayyaad kaa bulabul se pyaar ho gayaa gazab huaa ye kyaa	
pyaar ke dhaage dhaage dhaage tode nahiin tuute tuute tuute,ghunghroo,1983,manhar sadhna sargam,,, pyaar ke dhaage dhaage dhaage	tode nahiin tuute tuute tuute	janmon ke bandhan bandhan bandhan	pal men nahiin chhute chhute chhute	dekhaa tumhen to hamane ye jaanaa	hotii hai pyaar kii tasviir kaisii	aise to kam hain taqadir vaale	ho jinake khvaabon kii taabiir aisii	ho dil jahaan mil jaae	seharaa men khil jaae	gulashan pyaar kii pyaar ke	gulashan pyaar kii pyaar ke	pyaar hai mandir pyaar hai puujaa	pyaar se pyaaraa koii na duujaa	pyaar hai miiraa pyaar hai raanjhaa	mar ke bhi pyaar kaa tuute na vaadaa	duniyaa men kabhi kabhi	dil ko mile kuchh	jivan haar	ke pyaar ke	ke pyaar ke	ke pyaar ke	do dil likhen jo apane lahuu se	duniyaa vo daastaan kaise mitaa de	saanson men pyaar kii shamaa jale to	aandhii vo vakt kii kaise bujhaa de	ho dil yahaan jhuke kahaan	chaahe	dushman pyaar ke pyaar ke	
aajaa sarebaazaar teraa pyaar bik rahaa hai,alibaba aur 40 chor,1980,lata,r d burman,anand bakshi, aajaa aajaa aajaa aajaa	aajaa sarebaazaar teraa pyaar bik rahaa hai	aajaa sarebaazaar teraa pyaar bik rahaa hai	inkaar bik rahaa hai iqaraar bik rahaa hai aajaa sarebaazaar teraa pyaar bik rahaa hai inkaar bik rahaa hai iqaraar bik rahaa hai	rasmewafaa jahaan men badanaam ho rahii hai pardaanashiin hasiinaa niilaam ho rahii hai niilaam ho rahii hai galiyon men aaj usakaa diidaar bik rahaa hai aajaa sarebaazaar teraa pyaar bik rahaa hai inkaar bik rahaa hai iqaraar bik rahaa hai	duniyaa merii wafaa kii qiimat lagaa rahii hai merii jawaan mohabbat aansuu bahaa rahii hai aansuu bahaa rahii hai ashqon se jo banaa hai wo haar bik rahaa hai aajaa sarebaazaar teraa pyaar bik rahaa hai inkaar bik rahaa hai iqaraar bik rahaa hai	ulfat ne jisako dil kii har aarazuu se khiinchaa fursat men jisako hamane apane lahuu se siinchaa apane lahuu se siinchaa abake bahaar men wo gulazaar bik rahaa hai aajaa sarebaazaar teraa pyaar bik rahaa hai inkaar bik rahaa hai iqaraar bik rahaa hai	aajaa sarebaazaar teraa pyaar bik rahaa hai aajaa aajaa aajaa aajaa aajaa aajaa
chhuukar mere man ko,yaarana,1981,kishore,rajesh roshan,anjaan, chhuukar mere man ko kiyaa tuune kyaa ishaaraa	chhuukar mere man ko kiyaa tune kyaa ishaaraa badalaa yah mausam lage pyaaraa jag saaraa	chhuukar mere man ko kiyaa tune kyaa ishaaraa badalaa yah mausam lage pyaaraa jag saaraa	chhuukar mere man ko	tuu jo kahe jiivan bhar tere lie main gaaun	tuu jo kahe jiivan bhar tere lie main gaaun	giit tere bolon par likhataa chalaa jaaun	giit tere bolon par likhataa chalaa jaaun	mere giiton men tujhe dhuundhe jag saaraa	chhuukar mere man ko	aajaa teraa aanchal yah pyaar se main bhar duun	aajaa teraa aanchal yah pyaar se main bhar duun	kushiyaan jahaan bhar kii tujhako nazar kar duun	kushiyaan jahaan bhar kii tujhako nazar kar duun	tuu hii meraa jiivan tuu hii jiine kaa sahaaraa chhuukar mere man ko 
lailaa main lailaa aisii huun lailaa,qurbaani,1980,kanchan amit kumar chorus,kalyanjianandji,indeevar,	lailaa main lailaa aisii huun lailaa har koii chaahe mujhase milanaa akelaa	lailaa main lailaa aisii huun lailaa har koii chaahe mujhase milanaa akelaa	jisako bhii dekhuun duniyaa bhulaa duun majanuu banaa duun aisii main lailaa	lailaa o lailaa lailaa aisii tuu lailaa har koii chaahe tujhase milanaa akelaa	o mohabbat kaa jisako tariiqaa naa aayaa use zindagii kaa saliiqaa na aayaa raahevafaa men jaan par jo khelaa usake liye hai ye hasiinon kaa melaa lailaa main lailaa aisii huun lailaa har koii chaahe mujhase milanaa akelaa	o lailaa a ha a ha a ha gullu gullu gullu gullu	o lailaa a ha a ha a ha gullu gullu gullu gullu	mujhe dekhakar jo naa dekhe kisii ko mere vaaste jo mitaa de khudii ko usii diiwaane kii banuungii main lailaa use pyaar duungii main pahalaa pahalaa lailaa main lailaa aisii huun lailaa har koii chaahe mujhase milanaa akelaa	lailaa o lailaa lailaa aisi tu lailaa har koi chaahe tujhse milna akela	lailaa o lailaa lailaa aisi tu lailaa har koi chaahe tujhse milna akela	oh lailaa oh lailaa	laa laa laa laa laa laa laa laa laa laa	laa laa laa laa laa laa laa laa laa laa	
merii tarah allaah kare,sitamgar,1983,asha kishore,r d burman,majrooh, aa merii tarah allaah kare teraa kisii pe aae dil tuu bhii jigar ko thaamake kahataa phire ke haay dil haay dil haay dil haay dil	lut gayaa kaun tere liye mudake bhii dekhe nahiin kaash o zaalim koii tujh saa tujh ko bhii mil jaae kahiin phir jaaneman maaluum ho patthar se jab takaraae dil tuu bhii jigar ko thaamake	ki kisake liye marataa hai kaun jhuuth se log lete hain kaam sab hain tadapate apane liye dete hain usako	pyaar kaa naam is raah men kuchh bhii nahiin us raah pe kyon jaae dil aa tuu bhii jigar ko thaamake	
tuu is tarah se merii zindagii men shaamil hai,aap to aise na the,1980,hemlata  manhar  rafi,usha khanna,nida fazli, tuu is tarah se merii zindagii men shaamil hai jahaan bhii jaauun ye lagataa hai terii mahafil hai	ye aasamaan ye baadal ye raaste ye havaa har ek chiiz hai apanii jagah thikaane pe kaii dinon se shikaayat nahiin zamaane se ye zindagii hai safar tuu safar ki manzil hai jahaan bhii	har ek phuul kisii yaad saa mahakataa hai tere khayaal se jaagii huii fizaaen hain ye sabz ped hain yaa pyaar kii duaaen hain tuu paas ho ki nahiin phir bhii tuu mukaabil hai	jahaan bhii	har ek shay hai muhabbat ke nuur se roshan ye roshanii jo naa ho zindagii adhuurii hai raahevafaa men koii hamasafar zaruurii hai ye raastaa kahiin tanahaa kate to mushkil hai jahaan bhii	rafii	tere bagair jahaan men koii kamii sii thii bhatak rahii thii javaanii andherii raahon men sukuun dil ko milaa aa ke terii baahon men main ek khoi huii mauj huun tuu saahil hai	jahaan bhii	tere jamaal se roshan hai kaayanaat merii merii talaash terii dilakashii rahe baakii khudaa kare kii ye diivaanagii rahe baakii terii vafaa hii merii har khushii kaa haasil hai jahaan bhii 
piyaa baanwarii piyaa baanwarii pii kahaan pii kahaan,khoobsoorat,1980,asha ashok kumar,r d burman,gulzar,	aa	ni sa ga ma ni dha pa ma ga re sa	ni sa ga ma ni dha pa	piyaa baanwarii piyaa baanwarii	piyaa baanwarii piyaa baanwarii	pii kahaan pii kahaan	piyaa piyaa bole re	piyaa baanwarii piyaa baanwarii	piyaa baanwarii	asho	taa dhik taa taa dhik taa	taa tik taa taa dhik taa	thirakat nandan ban chhum chhananana	tachhum tachhum tak tiinaa tirakat dhaa	liye mang sab sakhaa sang	man men umang rachit swang thaa	khelat bhuj melat lapatjhapat	raadhaa lalitaa chandraa	bali diye bor rang bhor sar bhor	banawaarii	main haarii jaajaa rii	main haarii jaajaa rii	main haarii jaajaa rii	aa	aa	daardaar piyaa phuulon kii chaadar bunii	phuulon kii chaadar rangon kii jhaalar bunii	o	daardaar piyaa phuulon kii chaadar bunii	phuulon kii chaadar rangon kii jhaalar bunii	bhaii baanwarii huii baanwarii	baanwarii haan haan	piyaa baanwarii piyaa baanwarii	piyaa baanwarii piyaa baanwarii	pii kahaan pii kahaan	dhi ni ma re pa ma ga	piyaa baanwarii piyaa baanwarii	piyaa baanwarii	aa aa aa	kaalekaale piyaa saawan ke baadal chune	baadal chun ke aankhon men kaajal ghule	o	kaalekaale piyaa saawan ke baadal chune	baadal chun ke aankhon men kaajal ghule	huii baanwarii huii saanwarii	huun huun huun	piyaa baanwarii piyaa baanwarii	piyaa baanwarii piyaa baanwarii	pii kahaan pii kahaan	piyaa piyaa bole re	piyaa baanwarii piyaa baanwarii	piyaa baanwarii piyaa baanwarii	piyaa baanwarii 
kwaabon ko sach main kar luun,prem geet,1981,suresh wadkar,jagjit singh,indeevar,	kwaabon ko sach main kar luun ek raat aisii de do	kwaabon ko sach main kar luun ek raat aisii de do	jo umr bhar na bhuule saugaat aisii de do	jo umr bhar na bhuule saugaat aisii de do	mujhe dhak lo gesuon men tum ban ke pyaar baraso	mujhe dhak lo gesuon men tum ban ke pyaar baraso	tum ban ke pyaar baraso	do dil rahe na pyaase barasaat aisii de do	do dil rahe na pyaase barasaat aisii de do	ye husn kaa kazaanaa ye meraa kaalii daaman	ye husn kaa kazaanaa ye meraa kaalii daaman	ye meraa kaalii daaman	shaahon ko maat kar de kairaat aisii de do	shaahon ko maat kar de kairaat aisii de do	kwaabon ko	jo umr bhar 
kal to sunday kii chhuttii hai,agar tum na hote,1983,shailendra singh rekha,r d burman,gulshan bawra, shai kal to sunday kii chhuttii hai	phir kis baat kaa ronaa hai	aaj raat bhar ham ko pagalii	jaag jaag kar sonaa hai	re	har pal tum sunday samajho	bas isii baat kaa ronaa hai	subah mujhe jaldii uthanaa hai	isaliye jaldii sonaa hai	shai	mainne to sochaa thaa	merii haan men haan milaaogii	sunake merii baat merii jaan	phuulii nahiin samaaogii	phuulii nahiin samaaogii	waah rii qismat bharii jawaanii	men is dam bhii honaa hai re	subah mujhe jaldii uthanaa hai	isaliye jaldii so jaa baabaa	kabhii kabhii achchhaa lagataa hai	miithe miithe kwaab aaye	kwaab tabhii aayenge pagale	jab ham jaldii so jaayen	dhiire dhiire pyaar ke dhaagon	men har kwaab pironaa hai	subah mujhe jaldii uthanaa hai	isaliye jaldii sonaa hai	shai	chaand raat kaa ye kahanaa hai	ek baar to pyaar se mil re	laakh na chaahuun phir bhii terii	baaton men aa jaaye dil	baaton men aa jaaye dil	terii baaton men jaane kyaa aisaa jaaduu tonaa hai	subah mujhe jaldii uthanaa hai	isaliye jaldii sonaa hai shai kal to sunday kii chhuttii hai	
main terii mohabbat men  mujhe aisaa lagataa hai tujhe kaisaa lagataa hai,tridev,1989,sadhana sargam mohammed aziz,kalyanji anandji,anand bakshi, main terii mohabbat men paagal ho jaauungaa mujhe aisaa lagataa hai tujhe kaisaa lagataa hai ho o o main terii nigaahon se ghaayal ho jaauungii mujhe aisaa lagataa hai tujhe kaisaa lagataa hai	kuchh din se main tuutaa tuutaa rahataa huun apane dil se se ruuthaa ruuthaa rahataa huun kuchh din se main khoii khoii rahatii huun kuchh din se main tuutaa tuutaa rahataa huun jaaguun bhii to soii soii rahatii huun diivaanii aaj nahiin to kal ho jaauungii main terii nigaahon se	jii chaahe terii aankhon men kho jaauun aaj abhii is vaqt main terii ho jaauun kab tak aakhir ham milane ko tarasenge kab saavan aaegaa kab baadal barasenge tuu mast pavan ban jaa main baadal ban jaauungaa main terii mohabbat men	tujh bin lab par koii naam nahiin aataa dil ko tadape binaa aaraam nahiin aataa donon taraf lagii hai aag baraabar ye rakh degii bas hamako raakh banaakar ye tuu bhii jal jaaegii main bhii jal jaauungaa main terii mohabbat men	
kyon zindagii kii raah men majabuur ho gae,saath saath,1982,chitra singh,kuldeep singh,javed akhtar, kyon zindagii kii raah men majabuur ho gae itane hue kariib ki ham duur ho gae	aisaa nahiin ki hamako koii bhii khushii nahiin lekin ye zindagii to koi zindagii nahiin kyon isake faisale hamen manzuur ho gae	itane hue	paayaa tumhen to hamako lagaa tumako kho diyaa ham dil pe roe aur ye dil ham pe ro diyaa palakon se kvaab kyon gire kyon chuur ho gae itane hue 
barason ke baad uthii  rang khelo rang  aaj holii hai,deshwaasi,1989,anuradha paudwal nitin mukesh kavita subramaniam chorus,laxmikant pyarelal,anand bakshi, barason ke baad uthii man men tarang rang khelo rang ik duuje ke sang o ambuaa pe koyal bolii hai aaj holii hai rang khelo rang	o bhiigii gorii kii chunarii cholii hai aaj holii hai rang khelo rang	ghuunghat kholo munh mat modo o modo aaj ke din ye o din ye dil mat todo baabaa meraa piichhaa chhodo mere piichhe tum mat daudo tumane jo bhar kar maarii ye kaisii hai pichakaarii ye to banduuk kii golii hai aaj holii hai rang khelo rang	panaghat par baithii sab sakhiyaan karatii thiin aapas men batiyaan raadhaa kii kyon bhiigen ankhiyaan jaage saarii kii saarii ratiyaan ghanashyaam se priiti lagaaii ghanashyaam to hai harajaaii ye raadhaa kitanii bholii hai aaj holii hai rang khelo rang	niilaa piilaa rang ye chhaaye biite dinon kii yaad dilaaye koii nazar ke saamane aae saamane aa ke phir chhup jaae pal pal rang badalataa jaae nainon se barase ye saavan kaahe ye jiivan dukh sukh kii aankh michaulii hai aaj holii hai rang khelo rang	
yaadon kii baaraat chalii hai,ghulam ali nonfilm,1987,ghulam ali,ghulam ali,k m arif,	yaadon kii baaraat chalii hai aa bhii jaao raat chalii hai	zabt kaa daaman chhutaa aise aankhon se barasaat chalii hai	kahate hain phir laut na aanaa kuchh to aage baat chalii hai	wo jis raste se bhii guzare saarii duniyaa saath chalii hai	kaash wo aur abhii ruk jaayen baat adhuurii raat chalii hai 
are saasuu tiirath sasuraa tiirath,sautan,1983,kishor,usha khanna,saawan kumar,	are saasuu tiirath sasuraa tiirath saasuu tiirath sasuraa tiirath tiirath saalaasaalii hai duniyaa ke sab tiirath jhuuthe chaaron dhaam gharavaalii hai	are saasuu tiirath sasuraa tiirath saasuu tiirath sasuraa tiirath tiirath saalaasaalii hai duniyaa ke sab tiirath jhuuthe chaaron dhaam gharavaalii hai	saasuu tiirath sasuraa	biivii jab ruuthe to yaad aatii hai saalii	biivii jab ruuthe to yaad aatii hai saalii	saalii jiijaa ko pyaarii hai vo gorii ho yaa kaalii lekin apanii qismat men to saalaa hai naa saalii hai are chaaron dhaam gharavaalii	biivii to achchhii hai vo hotii jo nakhare vaalii	biivii to achchhii hai vo hotii jo nakhare vaalii	phuulon se pyaarii lagatii hai jabjab detii hai gaalii tuhaadii te saanuun pataa nahiin	phuulon se pyaarii lagatii hai jabjab detii hai gaalii tuhaadii te saanuun pataa nahiin	par saadii te makhanaan vaalii hai are chaaron dhaam gharavaalii	bolo gharavaalii kii jay bolo makhanaan vaalii kii jay are bolo saath men apanii bhii jay nahiin nahiin nahiin gharavaalii kii hii hii hii jay 
tumhaarii anjuman se uth ke diivaane kahaan jaate,nonfilma milestone,1980,chitra singh,jagjit singh,qateel shifai, tumhaarii anjuman se uth ke diivaane kahaan jaate jo vaabastaa hue tum se vo afsaane kahaan jaate	tumhaarii berukii ne laaj rakh lii baadaakaane kii tum aankhon se pilaa dete to maikaane kahaan jaate	chalo achchhaa huaa kaam aa gaii diivaanagii apanii wagaranaa ham zamaane bhar ko samajhaane kahaan jaate	nikal kar dairokaabaa se agar milataa na maikaanaa to thukaraae hue inasaan kudaa jaane kahaan jaate	qatiil apanaa muqaddar gam se begaanaa agar hotaa to phir apaneparaae ham se pahachaane kahaan jaate
pratham dhar dhyaan dinesh,umrao jaan,1981,ustad ghulam mustafa shahida khan runa prasad,khaiyyam,,	pratham dhar dhyaan dinesh brahma vishnu mahesh	raag	ramakalii	ab morii naiyyaa paar karo jii hazarat nizaamuddiin auliyaa	raag	gujarii todii	sujan vichaar aayo man maa kab piyaa aaye more mandiravaa	raag	shuddh saarang	biraj men dhuum machaayo kaanhaa kaise kar jaauun sakhii apane dhaam	raag	kaafii	bhiimpalaasii	dashran do shankar mahaadev mahaadev tihaare charan bin more kal naahii padat ghar pal chhin	raag	yaman	pakadat bainyaa morii banavaarii chuudiyaan ka ras gaii saare anaadii	raag	maalkauns	bansurii baaj rahii dhun madhur kanhaiyaa ke rat jaago	raag	bhairavii
jo boyegaa vahii paayegaa  jaisii karanii vaisii bharanii,jaisi karni waisi bharni,1989,kavita subramaniam suresh wadekar,rajesh roshan,indivar, jo boyegaa vahii paayegaa teraa kiyaa aage jaaegaa sukh duhkh hai kyaa phal karmon kaa jaisii karanii vaisii bharanii jo boyegaa vahii paayegaa	sabase badii puujaa hai maataa pitaa kii sevaa kismat vaalon ko hii milataa hai ye mauqaa haath se apane kho mat denaa mauqaa ye khidamat kaa jannat kaa dar khul jaaegaa teraa kiyaa aage jaaegaa	chaahe na puuje muurat chaahe na tiirath jaae maat pitaa ke tan men saare dev samaae tuu inakaa dil khush rakhe to iishvar khush ho jaae bhagavaan tujhako mil jaaegaa teraa kiyaa aage jaaegaa	apanon ko jo apanii duniyaa thukaraatii hai jaane anajaane men haay nikal jaatii hai haay lage naa tujhako duaa ye maan dekar jaatii hai maan kaa dil maaf kar jaaegaa teraa kiyaa aage jaaegaa	
jiivan banaa jiivan mil gayaa teraa daaman,jaani dost,1983,kishor asha,bappi lahiri,indivar, jiivan banaa jiivan mil gayaa teraa daaman aake mujhe aise milaa tuu patajhad ko jaise saavan saharaa huaa gulashan khil gayaa meraa tan man milane se tere duubate dil ko mil gaii hai	naii dhadakan	naii dhadakan	naii dhadakan	jiivan banaa jiivan	tere binaa suunaa suunaa aangan aangan tere bin tanhaa tanhaa jiivan aa aa	tere binaa suunaa suunaa aangan aangan tere bin tanhaa tanhaa jiivan aa aa	dekhate hii tujhe milaa khud kaa pataa dil men jiine kii jaagii lagan saharaa huaa gulashan	tuu hai paaras tujhako paa ke kho gaii main tuune chhuaa kanchan kanchan ho gaii main	tuu hai paaras tujhako paa ke kho gaii main tuune chhuaa kanchan kanchan ho gaii main	ruup kii tuu sudhaa man kaa pyaalaa bharaa bharate nahiin hain nayan jiivan banaa jiivan	
mach gayaa shor saarii nagarii re,khuddaar,1982,kishor lata,rajesh roshan,majrooh,	ki	mach gayaa shor	saarii nagarii re	saarii nagarii re	aayaa biraj kaa baankaa sambhaal terii gagarii re	aayaa biraj kaa baankaa sambhaal terii gagarii re	dekho are dekho kahiin aisaa naa ho jaae	chorii kare maakhan teraa jiyaa bhii churaae	chorii kare maakhan teraa jiyaa bhii churaae	la	are dhamakaataa hai itanaa tuu kisako	darataa hai kaun aane de usako	darataa hai kaun aane de usako	ki	aise na bahut bolo mat thumakthumak dolo	chillaaogii tab gorii jab ulat degaa torii	gagarii aage piichhe dagarii re	are mach gayaa shor	la	jaane kyaa karataa gar hotaa kahiin goraa	jaa ke jamanaa men zaraa shakl dekhe chhoraa	jaa ke jamanaa men zaraa shakl dekhe chhoraa	ki	bindiyaa chamakaatii raste men naa jaa	manachalaa bhii hai gokul kaa raajaa	manachalaa bhii hai gokul kaa raajaa	la	pad jaae nahiin paalaa raadhaa se kahiin laalaa	phir roegaa govindaa maaregii aisaa phandaa	garadan se baandhegii chunarii re	are mach gayaa shor	
ai mere udaas man chal donon kahiin duur chale,maan abhiman,1980,yesudas,ravindra jain,ravindra jain,	ai mere udaas man chal donon kahiin duur chale mere hamadam terii manzil ye nahiin ye nahiin koii aur hai ai mere udaas man	is bagiyaa kaa har phuul detaa hai chubhan kaanton kii sapane ho jaate hain dhuul kyaa baat kare sapanon kii mere saathii terii duniyaan ye nahiin ye nahiin koii aur hai ai mere udaas man	jaane mujh se huii kyaa bhuul jise bhuul sakaa na koii pachhataave ke aansuu mere aankh bhale hii roye o re pagale teraa apanaa ye nahiin ye nahiin koii aur hai ai mere udaas man	patthar bhii kabhii ik din dekhaa hai pighal jaate hain ban jaate hain shiital niir jharanon men badal jaate hain terii piidaa se jo pighale ye nahiin ye nahiin koii aur hai ai mere udaas man	
o mujhe terii chaahat ke  dil men aag lagaae,alag alag,1985,kishor,r d burman,anand bakshi,	o mujhe terii chaahat ke gam kii qasam	zamaane kii har ek qasam kii qasam main tere lie huun tuu mere lie sitamagar tere har sitam kii qasam	dil men aag lagaae saavan kaa mahiinaa nahiin jiinaa nahiin jiinaa tere bin nahiin jiinaa tuune mujhe jo zakm die un zakmon ko nahiin siinaa nahiin jiinaa	is dil se aramaan ye nikale ek hii ghuunt men jaan ye nikale zahar judaaii vaalaa ghuuntghuunt nahiin piinaa nahiin jiinaa	ye terii yaadon kaa mausam pyaar bhare vaadon kaa mausam is mausam ke bichhade shaayad milen kabhii naa	nahiin jiinaa	ishq ibaadat ishq hai puujaa ishq kudaa kaa naam hai duujaa ye dil mathuraa kaashii kaabaa aur madiinaa nahiin jiinaa	
chhotaa saa bhaiyaa hamaaraa bahanaa ke dil kaa dulaaraa,rishta kaagaz kaa,1983,lata,,, chhotaa saa bhaiyaa hamaaraa bahanaa ke dil kaa dulaaraa suuraj ne dekhaa chandaa ne dekhaa sabako lage kitanaa pyaaraa	tuu hii to hai merii duniyaa kaise ye chhutegii bhaaii bahan ke milan kii dorii na tuutegii jag men kahiin bhii rahe tuu duungii main tujhako sahaaraa chhotaa	hogaa badaa jis din tuu lekar duaa merii pyaar se charchaa karegaa saaraa zamaanaa terii kadamon ke niiche hogaa duniyaa kaa duujaa kinaaraa chhotaa 
