Title,Film,Year,Singer,Composer,Lyricist,Lyrics
verse gam is qadar badhe ke main ghabaraa ke pii gayaa,pyaasa,1957,rafi male voice female voice,s d burman,sahir,	gam is qadar badhe ke main ghabaraa ke pii gayaa is dil kii bebasii pe taras khaa ke pii gayaa	thukaraa rahaa thaa	are tum dekhatii nahiin usakii koii	paanch tan nazmen us ke sar ke piichhe padii hain	mujhako badii der se jahaan	thukaraa rahaa thaa mujhako badii der se jahaan	main aaj sab jahaan ko thukaraa ke pii gayaa	main aaj sab jahaan ko thukaraa ke pii gayaa	
chhuut jaaen gam ke haathon  din kushiyon ke lut gae,raajdhaani,1956,lata,hansraj behl,qamar jalalabadi,	chhuut jaaen gam ke haathon se jo nikale dam kahiin kaaq aisii zindagii par tum kahiin aur ham kahiin	din kushiyon ke lut gae o saajanaa chhuut gayaa teraa saath re aaii judaaii kii raat re	din kushiyon ke lut gae o saajanaa chhuut gayaa teraa saath re aaii judaaii kii raat re	mere lie tuune duniyaa lutaaii tujhako milaa kyaa dardejudaaii baarbaar ankhiyon men ghuume more saajanaa pahalii milan kii raat re chhuut gayaa teraa	mere jahaan se tere jahaan tak uunchii diivaaren saiyaan hain aasamaan tak kaise hataauun inhen kaise tere paas aauun kaise kahuun main dil kii baat re aaii judaaii kii raat	
shubh mangal din aayaa,bahut din huye,1954,chorus,b s kalla,pt indra,	aa shubh mangal din aayaa ajii shubh mangal din aayaa ab to jiyaraa laharaayaa shubh mangal din aayaa	bujhe huye sab diip jale aa bichhade phir se gale mile aanand aaj chhaayaa	shubh mangal din aayaa ajii shubh mangal din aayaa 
bahut dinan kii baat suno jii raamaa,bahut din huye,1954,chorus,b s kalla,pt indra,	bolo shrii raam chandra kii jay bolo sab santan kii jay bahut dinan kii baat suno jii raamaa bahut dinan kii baat ho bahut dinan kii baat ajii maat pitaa kaa bhakt badaa ek ho gayaa shrawan kumaar	ho more raamaa ho gayaa shrawan kumaar	ho more raamaa ho gayaa shrawan kumaar	
raat jaag ke nikaaluun tere intazaar men,shikast,1953,lata,shankar jaikishan,hasrat,	raat jaag ke nikaaluun tere intazaar men aankh chaand se lagaa luun tere intazaar men	tuu aajaa tuu aajaa khule hain dil ke raaste na paa sakuun naa kho sakuun main phir bhii tere vaaste diip yaad ke jalaauun tere intazaar men raat jaag ke nikaaluun	nazar jhuke zubaan ruke ho jab bhii teraa saamanaa na kah sakuun na rah sakuun padaa hai dil ko thaamanaa chain umr bhar naa paauun tere intazaar men raat jaag ke nikaaluun	
lagan more man kii balam nahiin jaane,babul,1950,lata,naushad,shakeel,	lagan more man kii balam nahiin jaane	lagan more man kii balam nahiin jaane	balam nahiin jaane sajan nahiin jaane lagan more man kii balam nahiin jaane	laaj kii maarii main to munh se naa boluun munh se naa boluun bhed kisii se kabhii dil ke na kholuun dil ke na kholuun thes jiyaa pe laage	laaj kii maarii main to munh se naa boluun munh se naa boluun bhed kisii se kabhii dil ke na kholuun dil ke na kholuun thes jiyaa pe laage	chhupchhup ro luun	chhupchhup ro luun	tadap birahan kii balam nahiin jaane balam nahiin jaane sajan nahiin jaane lagan more man kii balam nahiin jaane	duub na jaayen kahiin aashaa ke taare aashaa ke taare nain churaa ke haay saiyaan hamaare saiyaan hamaare nehaa lagaane gaye	duub na jaayen kahiin aashaa ke taare aashaa ke taare nain churaa ke haay saiyaan hamaare saiyaan hamaare nehaa lagaane gaye	sautan dwaare	sautan dwaare	kadar mere dhan kii balam nahiin jaane balam nahiin jaane sajan nahiin jaane lagan more man kii balam nahiin jaane 
nadiyaa ke paanii o re nadiyaa ke paanii,saveraa,1958,lata,sailesh,shailendra, nadiyaa ke paanii o re nadiyaa ke paanii chup chup jaiyo sajanaa se kahiyo bairii bin tere kaise biitegii jawaanii	 nadiyaa ke paanii o re nadiyaa ke paanii chup chup jaiyo sajanaa se kahiyo bairii bin tere kaise biitegii jawaanii	mausam aae mausam jaae saajan tum na aae	mausam aae mausam jaae saajan tum na aae	o bachapan ke miit	o bachapan ke miit	tumhaare bin ab rahaa na jaae	nadiyaa ke paanii	dil tum ko pahachaane lekin ye ankhiyaan bharamaae	dil tum ko pahachaane lekin ye ankhiyaan bharamaae	in donon ke biich	in donon ke biich	akele ham tadape rah jaae	nadiyaa ke paanii 
lagii hai aag dil men  qismat ke sitaare duub gae,hulchul,1951,rafi lata,mohammed shafi,khumar barabankwi,	ra	lagii hai aag dil men aankh se aansuu barasate hain	banii hai jaan par ham tumase milane ko tarasate hain	la	qismat ke sitaare duub gae haay milane kaa sahaaraa koii nahiin	qismat ke sitaare duub gae haay milane kaa sahaaraa koii nahiin	ra	tum hamase judaa ham tumase judaa	tum hamase judaa ham tumase judaa	duniyaa men hamaaraa koii nahiin	duniyaa men hamaaraa koii nahiin	la	ulfat kaa zamaanaa biit gayaa	ham haar gae jag jiit gayaa haay jiit gayaa	jiine kaa sahaaraa koii nahiin	jiine kaa sahaaraa koii nahiin	ab biitii huii yaadon ke sivaa	ab biitii huii yaadon ke sivaa	ra	chhaayaa hai andheraa aa jaao	tum leke saveraa aa jaao haay aa jaao	raaten hain andherii ulfat kii	raaten hain andherii ulfat kii	ummiid kaa taaraa koii nahiin	ummiid kaa taaraa koii nahiin	
ye mast nazar shok adaa kis ke liye hai,bandi,1957,hemant geeta,hemant,prem dhawan, he ye mast nazar shok adaa kis ke liye hai gii tum hii kaho he na na tum hii kaho gii aramaan bharaa dil ye teraa kis ke liye hai he tum hi kaho gii mm hmmm tum hi kaho	he ye nain chale kis ke liye tiir chhupaake gii jo le gaya nainon se merii niind churaa ke he ye husn kii rangiin balaa kis ke liye hai gii tum hii kaho he na na tum hii kaho	gii phirate ho piichhe piichhe kyon ham jaaen jidhar se he puuchho na hamen puuchh lo apanii hii nazar se gii har roz ye bahaanaa nayaa kis ke liye hai he tum hi kaho gii mm hmmm tum hi kaho	gii kyuun ham se baar baar na takaraar chaahiye he jiine ke liye kuchh to chhed chhad chaahiye gii takaraar me ye pyaar chhupaa kis ke liye hai he tum hi kaho gii mm hmmm tum hi kaho 
sitaaron kii mahafil,udan khatola,1955,lata,naushad,shakeel,	aaii thii raat joshetamannaa liye hue jaatii hai ab lutii huii duniyaa liye hue	sitaaron kii mahafil sajii tum na aaye2	sajii tum na aaye tumhe hamane aavaaz dii sajanaa	tumhe hamane aavaaz diitum na aaye haaye tum na aaye2	bichhadane ko ab raat kaa kaarvaan hai	haaye kaaravaan hai	huaa chaand benuurchup aasamaan hai chup aasamaan hai chalii ruuthakar chaandaniitum na aaye haaye tum na aaye2	abhii jaag uthe hain ummiidon ke taare ummidon ke taare chale aao pyaare muhabbat pukaare muhabbat pukaare bahaaron ko niind aa gaiitum naa aaye haaye tum na aaye2	
ham dard ke maaron kaa itanaa hii fasaanaa hai,daag,1952,talat,shankarjaikishan,hasrat, bujh gaye gam kii havaa se pyaar ke jalate charaag bevafaaii chaand ne kii pad gayaa isamen bhii daag	ham dadr ke maaron kaa itanaa hii fasaanaa hai piine ko sharaabegam dil gam kaa nishaanaa hai	dil ek khilaunaa hai taqadiir ke haathon men	dil ek khilaunaa hai taqadiir ke haathon men	takadiir ke haathon men marane kii tamannaa hai jiine kaa bahaanaa hai ham dadr ke maaron kaa itanaa hii fasaanaa hai	dete hain duaaen ham	dete hain duaaen ham	duniyaa kii jafaaon ko	duniyaa kii jafaaon ko	kyon unako bhulaaen ham ab khud ko bhulaanaa hai ham dadr ke maaron kaa itanaa hii fasaanaa hai	hans hans ke bahaaren to shabanam ko rulaatii hain	hans hans ke bahaaren to shabanam ko rulaatii hain	shabanam ko rulaatii hain aaj apanii muhabbat par bagiyaa ko rulaanaa hai ham dadr ke maaron kaa itanaa hii fasaanaa hai
dard ke maare hue,hangama,1952,lata,c ramchandra,rajinder krishan, dard ke maare hue aur pyaar ke luute hue kaun sii duniyaa men jaaenge ye dil tuute hue	chaar din kii is judaaii men samajh baithaa hai dil ik zamaanaa ho gayaa tumase hamen chhuute hue	kuchh suhaane kwaab dekhe the mohabbat ne kabhii haay rii qismat wo saare kwaab ab jhuuthe hue 
pyaas kuchh aur bhii bhadakaa dii jhalak dikhalaake,lala rukh,1958,talat asha  asha,khaiyyam,kaifi azmi, ta pyaas kuchh aur bhii bhadakaa dii jhalak dikhalaake	tujhako paradaa rukheroshan se hataanaa hogaa	aa itanii gustaak na ho ishq kii aavaaraa nazar	husn kaa paas nigaahon ko sikhaanaa hogaa	ta tujhako paradaa rukheroshan se hataanaa hogaa aa husn kaa paas nigaahon ko sikhaanaa hogaa	ta chaand taaron ko mayassar hai nazaaraa teraa	merii betaab nigaahon se ye paradaa kyon hai aa chaand aaiinaa meraa taare mere naqshekadam	gair ko aankh milaane kii tamannaa kyon hai	ta tujhako paradaa rukheroshan se hataanaa hogaa aa husn kaa paas nigaahon ko sikhaanaa hogaa	ta tujhako dekhaa tujhe chaahaa tujhe puujaa main ne	bas yahii isake sivaa merii kataa kyaa hogii aa hamane achchhaa kiyaa ghabaraake jo munh pher liyaa	isase kam dil kii tadapane kii sazaa kyaa hogii	ta tujhako paradaa rukheroshan se hataanaa hogaa aa husn kaa paas nigaahon ko sikhaanaa hogaa	ta pyaas kuchh aur bhii bhadakaa dii jhalak dikhalaake	tujhako paradaa rukheroshan se hataanaa hogaa	aa itanii gustaakh na ho ishq kaa aavaaraa nazar	husn kaa paas nigaahon ko sikhaanaa hogaa	pyaas kuchh aur bhii bhadakaa dii jhalak dikhalaa ke tujhako paradaa rukeroshan se hataana hogaa chaand men nuur na taaron men chamak baaqii hai ye andheraa merii duniyaa kaa mitaanaa hogaa	ai mujhe hijr kii raaton men jagaanevaale jaa kabhii niind judaaii men na aayegii tujhe subah tapakegii terii aankh se aansuu banake raat siine kii kasak ban ke jagaayegii tujhe tujhako paradaa rukeroshan se hataana hogaa ye andheraa merii duniyaa kaa mitaanaa hogaa	koii aramaan hain na hasarat hai na ummiiden hain ab mere dil men muhabbat ke sivaa kuchh bhii nahiin ye muqaddar kii karaabii ye zamaane kaa sitam bevafaa terii inaayat ke sivaa kuchh bhii nahiin tujhako pardaa rukeroshan se hataana hogaa ye andheraa merii duniyaa kaa mitaanaa hogaa	pyaas kuchh aur bhii bhadakaa dii jhalak dikhalaa ke tujhako paradaa rukeroshan se hataana hogaa	
are hai  ho kaise zaalim se pad gayaa paalaa re,chamkee,1952,mukesh,manna de,pradeep,	are hai ho kaise zaalim se pad gayaa paalaa re binaa maut mujhe maar daalaa re haay re binaa maut mujhe maar daalaa re	khade khidakii men hain badii shaan se baaten karate hain vah aasamaan se kis adaa se dupattaa sambhaalaa re haay mere dil pe chalaate hain bhaalaa re binaa maut mujhe	bade kaamosh hain aajakal vah dekho kitane gae hain badal vah aijii dekho kitane gae hain badal vah jhukii nazaren labon par hai taalaa re binaa maut mujhe	ham bhii aadamii kabhii the bade kaam ke meraa ishq ne niakaalaa diivaalaa re ajii dekho kaise huaa ye ghutaalaa re binaa maut mujhe	
main rangiilaa pyaar kaa raahii,chhoti behan,1959,subir sen lata,shankarjaikishan,shailendra,	printitle	su main rangiilaa pyaar kaa raahii	duur merii manzil	shokh nazar kaa tiir tuu ne maaraa	dil huaa ghaayal	la tere lie hii sambhaal ke rakhaa thaa	pyaar bharaa ye dil	tere ishaaron pe chalataa rahegaa	o mere qaatil	su aa haa haa aa haa haa aa haa haa la aa haa haa aa haa haa aa haa haa	su terii raah par jo main ruk gayaa	mujhe rahii na apanii khabar	mujhe rahii na apanii khabar	la mere saath chal mere hamasafar	ab terii merii ik dagar	ab terii merii ik dagar	ab terii merii ek dagar su main rangiilaa	su jo aaj hai vo kabhii na thaa	ye chaman pe ujalaa nikhaar	ye chaman pe ujalaa nikhaar	la ye rang hai mere pyaar kaa	jo khilaa hai banake bahaar	jo khilaa hai banake bahaar	jo khilaa hai banake bahaar su main rangiilaa	su mujhe luut liyaa tere pyaar ne	ye gilaa main kis se karuun la tujhe jiit liyaa dil haar ke	ab havaa men udatii phiruun su main rangiilaa	
muhabbat kii zubaan chup hai sitaaron tum bhii chup rahanaa,lagan,1955,hemant,hemant,rajinder krishan, muhabbat kii zubaan chup hai sitaaron tum bhii chup rahanaa	 muhabbat kii zubaan chup hai sitaaron tum bhii chup rahanaa	ummiidon kaa jahaan chup hai sitaaron tum bhii chup rahanaa muhabbat kii zubaan chup hai sitaaron tum bhii chup rahanaa	kisii kii bebasii ke raaz ko parade men rahane do	kisii kii bebasii ke raaz ko parade men rahane do	raaz ko parade men rahane do zamiin chup aasmaan chup hai sitaaron tum bhii chup rahanaa muhabbat kii zubaan chup hai sitaaron tum bhii chup rahanaa	merii palakon pe aake tham gae hain pyaar ke aansuu tham gae hain pyaar ke aansuu yah gam kaa kaaravaan chup hai sitaaron tum bhii chup rahanaa muhabbat kii zubaan chup hai sitaaron tum bhii chup rahanaa 
jawaan hai jahaan  main huun ke hai zindagii zahar,nayaa ghar,1953,lata,shankarjaikishan,shailendra,	jawaan hai jahaan jhuum uthii har nazar main huun ke hai zindagii zahar	jawaan hai jahaan jhuum uthii har nazar main huun ke hai zindagii zahar	nazar dhuundhatii hai na jaane kise	nazar dhuundhatii hai na jaane kise	ye aramaan bulaate hain jaane kise	ye aramaan bulaate hain jaane kise	aa huii muddaten suunaasuunaa hai ghar main huun ke hai zindagii zahar	aa huii muddaten suunaasuunaa hai ghar main huun ke hai zindagii zahar	ho haay tere bewafaaii	ho haay tere bewafaaii	mujhe maut bhii na aaii	mujhe maut bhii na aaii	merii har duaa har sadaa beasar main huun ke hai zindagii zahar	merii har duaa har sadaa beasar main huun ke hai zindagii zahar	chalaayenge aise zamaane ko ham kiye jisane dil pe ye laakhon sitam	chalaayenge aise zamaane ko ham kiye jisane dil pe ye laakhon sitam	aankh se jitane aansuu tapake ban gaye aaj sitaare intazaar men ab na jalenge do nainaa matawaare	
tuu kaun hai meraa kah de baalam paduun main tore painyaan,deedaar,1951,lata,naushad,shakeel,	tuu kaun hai meraa kah de baalam paduun main tore painyaan ye baat bhalaa main kaise kahuun tuu laage moaa sainyaan tuu laage moaa sainyaan ho	tuu kaun hai meraa kah de baalam paduun main tore painyaan ye baat bhalaa main kaise kahuun tuu laage moaa sainyaan tuu laage moaa sainyaan ho	bhole man men kab tak rakhuun	bhole man men kab tak rakhuun	chanchal bhed chhipaaye ho chanchal bhed chhipaaye dil kii baat zubaan tak aaye aur kahiin naa aaye dil kii baat zubaan tak aaye ho aur kahiin naa aaye tohe dekh piyaa sharamaaye jiyaa ab naahiin umar ladakaiyaan	ye baat bhalaa main kaise kahuun tuu laage moaa sainyaan tuu laage moaa sainyaan ho	ho priit hai mahangii is duniyaa men haay priit hai mahangii dil ke saude sasate priit hai mahangii is duniyaa men dil ke saude sasate man kaa rastaa ek hai baalam	ho priit hai mahangii is duniyaa men haay priit hai mahangii dil ke saude sasate priit hai mahangii is duniyaa men dil ke saude sasate man kaa rastaa ek hai baalam	tan ke laakhon rasate o tan ke laakhon rasate kho jaiyo kahiin naa mil ke sajan ye jag hai bhuulabhulaiyaan	ye baat bhalaa main kaise kahuun tuu laage moaa sainyaan tuu laage moaa sainyaan ho	tuu kaun hai meraa kah de baalam paduun main tore painyaan ye baat bhalaa main kaise kahuun tuu laage moaa sainyaan tuu laage moaa sainyaan ho 
kho gayaa jaane kahaan,mohar,1959,hemant,madan mohan,rajinder krishan,	aa aa aa	kho gayaa jaane kahaan aarazuu kaa jahaan	kho gayaa jaane kahaan aarazuu kaa jahaan	muddaten guzarii magar yaad hai vo daastaan kho gayaa jaane kahaan	daag mit sakate nahiin dil se terii yaad ke is tarah bhuule koii guzare bahaaron kaa samaa kho gayaa jaane kahaan	aa aa aa zindagii viiraan hai ek seharaa kii tarah	aa aa aa zindagii viiraan hai ek seharaa kii tarah	dil meraa betaab hai maujedariyaa kii tarah	dil meraa betaab hai maujedariyaa kii tarah	gam kii main tasaviir huun aa aa aa gam kii main tasaviir huun bekasii kii daastaan kho gayaa jaane kahaan	qaafile aate rahen qaafile jaate rahen merii manzil kaa magar naa milaa mujhako nishaan kho gayaa jaane kahaan	
zamaanaa ho gayaa fariyaad karate,shaan,1950,rafi,hansraj behl,kaif irfani,	zamaanaa ho gayaa fariyaad karate	zamaanaa ho gayaa fariyaad karate	kisii bichhade hue ko yaad karate zamaanaa ho gayaa	kushii roegii dil paagal hogaa agar ham jaanate ye haal hogaa javaanii ko yuun naa barabaad karate zamaanaa ho gayaa	judaa duniyaa ne unase kar diyaa jab ye daaman aansuon se bhar diyaa jab dilenaashaad kyaa shaad karate zamaanaa ho gayaa	kalii ummiid kii murajhaa rahii hai yahii hasarat magar tadapaa rahii hai vo aate aur dil aabaad karate zamaanaa ho gayaa	
ang ang men umang chaaron or hai bahaar,bahu,1955,lata,hemant,s h bihari, aa ang ang men umang chaaron or hai bahaar2	pyaarii pyaarii raat men baj rahe hain dil ke taar ang ang men umang chaaron or hai bahaar pyaarii pyaarii raat men baj rahe hain dil ke taar ang ang men umang chaaron or hai bahaar	lutaa rahii hai raat aaj donon haath se khushii3	machal machal ke keh rahii hai har taraf se zindagii2	aisii raat phir kahaan jo kar de dil ko bekaraar ang ang men umang chaaron or hai bahaar	chamak pe aaj husn kii bahak rahii hai har nazar2	pukaarataa hai har koii zaraa idhar zaraa idhar2	dekh dekh jal rahe hain diip ruup kaa singaar ang ang men umang chaaron or hai bahaar pyaarii pyaarii raat men baj rahe hain dil ke taar ang ang men umang chaaron or hai bahaar
jigar kii aag se is dil ko jalataa dekhate jaao,dopatta,1952,noorjehan,firoz nizami,arsh lucknowi, jigar kii aag se is dilako jalataa dekhate jaao lutii jaatii hai armaanon kii duniyaa dekhate jaao	lagii hai aag dil men aankh se aansuu barasate hain bharii barasaat men is ghar ko jalataa dekhate jaao	isii din ke lie bolo tumhen kyaa hamane chaahaa thaa ki ham barabaad hon aur tum tamaashaa dekhate jaao	bahaa kar le chalii hain gam kii maujen dil kii kashtii ko hamaare duub jaane kaa nazaaraa dekhate jaao
haae tuu hii gayaa mohe bhuul re,kathputli,1957,lata,shankerjaikishan,shailendra, haae tu hii gayaa mohe bhuul re main huun tere jiivan kii raaginii main huun tere jiivan kii raaginii haae tuu hii gayaa	tere naghame taare ban kar taare ban kar tere naghame taare ban kar taare ban kar chamaken sab ke pyaare ban kar pyaare ban kar chamaken sab ke pyaare ban kar haae tuu hiui gyaa	phir se aisaa raag sunaa re raag sunaa re phir se aisaa raag sunaa re raag sunaa re jhuum uthen ye gam ke maare jhuum uthen ye gam ke maare haae tuu hii gayaa 
le le dard paraayaa,chhote babu,1957,hemant,madan mohan,chandrasekhar pandey,	le le dard paraayaa	aa aa aa	le le dard paraayaa kar de duur gam kaa saayaa terii khushii tujhako mil hii jaayegii	le le dard paraayaa kar de duur gam kaa saayaa terii khushii tujhako mil hii jaayegii	khushii aur ko deke tuu le le gam terii haar bhii jiit se kuchh na kam	khushii aur ko deke tuu le le gam terii haar bhii jiit se kuchh na kam	jo kisiike kaam aayaa jis ne roton ko hansaayaa usakii tat bhii kinaare lag hii jaayegii le le	kiyaa apanii khaatir to vo kyaa kiyaa kiyaa kud ko khushahaal to vo kyaa kiyaa	kiyaa apanii khaatir to vo kyaa kiyaa kiyaa kud ko khushahaal to vo kyaa kiyaa	tuu bahaar ban jaa saarii duniyaan pe chhaa murjhaaii kalii bhii khil hii jaayegii le le	tuu duniyaan men apanaa nishaan chhod jaa rahe yaad vo daastaan chhod jaa	tuu duniyaan men apanaa nishaan chhod jaa rahe yaad vo daastaan chhod jaa	jo ho zindagii se haaraa ban jaa us kaa sahaaraa terii manzil bhii tujhe mil hii jaayegii le le	
hamasafar saath apanaa chhod chale,aakhri daao,1958,rafi asha,madan mohan,majrooh, ra hamasafar saath apanaa chhod chale	rishtenaate vo saare tod chale	hamasafar saath aa hamasafar saath apanaa chhod chale	hamasafar saath	ra raastaa saaf thaa to chalate rahe	saath hansate rahe machalate rahe	mod aayaa to munh ko mod chale	hamasafar saath	aa sapane tuute pade hain raahon men	dard kii dhuul hai nigaahon men	dil pe qadamon ke naqsh chhod chale	hamasafar saath	ra jab unhen hamase pyaar hii na rahaa	roen kyaa intazaar bhii na rahaa	ham bhii daaman ko ab nichod chale	hamasafar saath	aa ham ummiidon ke jaal bunate rahe	tukadetukade khushii ke chunate rahe	vo kisii aur hii se jod chale	hamasafar saath	
